namecode,gnisid,town,geoclass,income_to_afford_02001,income_to_afford_02002,income_to_afford_02003,income_to_afford_02004,income_to_afford_11999,income_to_afford_12000,income_to_afford_12001,income_to_afford_12002,income_to_afford_12003,income_to_afford_12004,income_to_afford_21999,income_to_afford_22000,income_to_afford_22001,income_to_afford_22002,income_to_afford_22003,income_to_afford_22004,income_to_afford_32000,income_to_afford_32001,income_to_afford_32002,income_to_afford_32003,income_to_afford_32004,income_to_afford_42001,income_to_afford_42002,income_to_afford_42003,income_to_afford_42004,income_to_afford_02005,income_to_afford_12005,income_to_afford_22005,income_to_afford_32005,income_to_afford_42005,income_to_afford_02006,income_to_afford_12006,income_to_afford_22006,income_to_afford_32006,income_to_afford_42006,income_to_afford_02008,income_to_afford_12008,income_to_afford_22008,income_to_afford_32008,income_to_afford_42008,income_to_afford_02009,income_to_afford_12009,income_to_afford_22009,income_to_afford_32009,income_to_afford_42009,income_to_afford_02010,income_to_afford_12010,income_to_afford_22010,income_to_afford_32010,income_to_afford_42010,income_to_afford_02011,income_to_afford_12011,income_to_afford_22011,income_to_afford_32011,income_to_afford_42011,income_to_afford_02012,income_to_afford_12012,income_to_afford_22012,income_to_afford_32012,income_to_afford_42012,income_to_afford_02013,income_to_afford_12013,income_to_afford_22013,income_to_afford_32013,income_to_afford_42013,avg_wage1978,avg_wage1979,avg_wage1980,avg_wage1981,avg_wage1982,avg_wage1983,avg_wage1984,avg_wage1985,avg_wage1986,avg_wage1987,avg_wage1988,avg_wage1989,avg_wage1990,avg_wage1991,avg_wage1992,avg_wage1993,avg_wage1994,avg_wage1995,avg_wage1996,avg_wage1997,avg_wage1998,avg_wage1999,avg_wage2000,avg_wage2001,avg_wage2002,avg_wage2003,avg_wage2004,avg_wage2005,avg_wage2006,avg_wage2007,avg_wage2008,avg_wage2009,avg_wage2010,unemployment_rate1990,unemployment_rate1991,unemployment_rate1992,unemployment_rate1993,unemployment_rate1994,unemployment_rate1995,unemployment_rate1996,unemployment_rate1997,unemployment_rate1998,unemployment_rate1999,unemployment_rate2000,unemployment_rate2001,unemployment_rate2002,unemployment_rate2003,unemployment_rate2004,unemployment_rate2005,unemployment_rate2006,unemployment_rate2007,unemployment_rate2008,unemployment_rate2009,unemployment_rate2010,unemployment_rate2011,unemployment_rate2012
15025,1462122,Hyde Park,t,14160,14600,14800,17840,18560,18920,19720,20240,20520,21440,22120,22560,23480,24160,24520,24960,30880,32160,33120,33600,34760,36880,37920,38440,43840,18600,22360,26040,36280,45720,19560,23520,27360,38120,48040,20720,24920,29000,40400,50920,22640,27200,31680,44120,55640,22800,27400,31880,44400,56000,24440,29360,34200,47640,60040,27120,32560,37920,52840,66600,26360,31840,39680,57680,69840,13073,14003,15025,16301,17887,19040,20426,20066,21934,21711,19070,22608,23893,25951,26377,26949,28513,29866,31188,32383,31560,32405,29714,31763,22994,24245,28542,34244,35000,29859,23783,19093,25420,6.2,12.3,10,8,6.5,6,5.9,6.6,4.1,4.6,4.1,3.2,5.1,3.6,3.6,2.8,3.2,6.1,6.1,7.7,7.4,6.3,5.3
15030,1462129,Johnson,t,14160,14600,14800,17840,18560,18920,19720,20240,20520,21440,22120,22560,23480,24160,24520,24960,30880,32160,33120,33600,34760,36880,37920,38440,43840,18600,22360,26040,36280,45720,19560,23520,27360,38120,48040,20720,24920,29000,40400,50920,22640,27200,31680,44120,55640,22800,27400,31880,44400,56000,24440,29360,34200,47640,60040,27120,32560,37920,52840,66600,26360,31840,39680,57680,69840,9596,10691,11601,12864,13270,13395,13776,14090,14407,15566,16263,17226,18150,18611,20515,20975,20147,20831,20790,22376,23274,23630,25032,25401,26517,26845,28013,28371,29640,30706,32201,31938,32370,6.9,8.1,7.2,7.3,7,6.3,6.9,6,4.7,4.3,3.1,3.5,4.1,4.2,3.1,2.9,2.8,3.7,4.3,9.3,7.6,7.6,7.5
15035,1462154,Morristown,t,14160,14600,14800,17840,18560,18920,19720,20240,20520,21440,22120,22560,23480,24160,24520,24960,30880,32160,33120,33600,34760,36880,37920,38440,43840,18600,22360,26040,36280,45720,19560,23520,27360,38120,48040,20720,24920,29000,40400,50920,22640,27200,31680,44120,55640,22800,27400,31880,44400,56000,24440,29360,34200,47640,60040,27120,32560,37920,52840,66600,26360,31840,39680,57680,69840,,,,,,13633,16869,14262,13668,15792,11925,,,,,,,,,,,,,,,,,,,,,,,2.6,1.3,1.2,2.5,1.3,1.3,2.7,5.2,3.1,1.5,2,2,3.9,2.1,2,2,3.8,5.8,4.1,19.6,13,6.3,3.2
15040,1462219,Stowe,t,14160,14600,14800,17840,18560,18920,19720,20240,20520,21440,22120,22560,23480,24160,24520,24960,30880,32160,33120,33600,34760,36880,37920,38440,43840,18600,22360,26040,36280,45720,19560,23520,27360,38120,48040,20720,24920,29000,40400,50920,22640,27200,31680,44120,55640,22800,27400,31880,44400,56000,24440,29360,34200,47640,60040,27120,32560,37920,52840,66600,26360,31840,39680,57680,69840,8020,8544,9283,9906,10531,11404,11873,12401,13427,14211,15834,16421,17018,17748,20768,18409,18939,19362,19847,20979,22177,23042,24664,26126,27508,27599,29487,31078,32597,36530,36326,36667,37365,5.9,6.8,7.4,5.2,4.8,5.2,4.9,4.7,4.5,3.7,2.8,3.3,3.7,4.3,3.5,3.5,3.6,3.6,4.4,7.1,6.7,5.8,5.4
15045,1462246,Waterville,t,14160,14600,14800,17840,18560,18920,19720,20240,20520,21440,22120,22560,23480,24160,24520,24960,30880,32160,33120,33600,34760,36880,37920,38440,43840,18600,22360,26040,36280,45720,19560,23520,27360,38120,48040,20720,24920,29000,40400,50920,22640,27200,31680,44120,55640,22800,27400,31880,44400,56000,24440,29360,34200,47640,60040,27120,32560,37920,52840,66600,26360,31840,39680,57680,69840,6328,6883,7463,8666,8833,9588,9932,10865,10241,8603,9257,9824,12574,16974,17178,17625,17605,19384,18075,17412,17218,17511,18589,20780,21977,26196,26259,26871,29888,30021,31492,33525,33680,2.6,3.2,2.7,1.1,1.1,1.9,2.4,2.7,2.3,2.3,1.7,2.4,2.2,2.7,1.9,2.2,2.5,2.7,2.8,3.3,3.6,3.2,3.2
15050,1462269,Wolcott,t,14160,14600,14800,17840,18560,18920,19720,20240,20520,21440,22120,22560,23480,24160,24520,24960,30880,32160,33120,33600,34760,36880,37920,38440,43840,18600,22360,26040,36280,45720,19560,23520,27360,38120,48040,20720,24920,29000,40400,50920,22640,27200,31680,44120,55640,22800,27400,31880,44400,56000,24440,29360,34200,47640,60040,27120,32560,37920,52840,66600,26360,31840,39680,57680,69840,7056,7477,7649,8600,10733,11060,12124,12112,12597,14386,15186,17545,17962,18560,19422,18659,19194,20234,20558,20940,21285,15443,14412,15236,21575,22466,25992,27345,27782,28703,28459,29317,30819,4.3,5.3,5.5,3.2,3.6,3.7,3.9,3.7,3.3,2.5,2.8,3,4.4,3.9,3.4,3.3,4,3.9,4.3,5.8,4.8,5.1,4.5
17005,1462046,Bradford,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,5905,5477,7263,8047,8877,11011,12314,12231,12780,14034,14068,13943,13606,14038,13538,13996,14637,11830,12481,14778,15997,17857,20986,21528,22682,24332,24561,26913,25578,26406,30120,27842,27625,1.9,3,3.6,2.3,1.8,1.9,2.4,2.2,2,4.2,11.3,13.9,19.7,26.9,21.6,12.6,3.6,4.4,5.8,6.6,5.6,4.7,5.2
17010,1462047,Braintree,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,9570,10124,10678,11652,12002,12998,14160,15004,15937,16878,17554,18207,19421,20375,21543,22140,22736,23521,24527,25526,27129,28022,29149,30198,30761,31438,33804,34396,35556,36517,37622,38946,37835,4.3,5.7,5.6,5.8,4.5,3.8,3.9,3.7,3,2.9,2.5,2.7,2.9,3.3,2.9,2.7,2.8,3.3,3.7,6.3,6.5,5.5,5
17015,1462054,Brookfield,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,11280,11984,12646,13926,14600,15398,16336,17328,19146,18475,18896,18047,19471,19421,18479,20100,25055,25321,25709,25530,27505,25545,28932,32009,34441,35100,39649,37833,38628,42085,46047,42428,42603,0.9,1,1.7,1.5,0.9,1.1,1.5,1.8,1.3,2.1,3.9,4.7,8.2,10.1,7.5,7.1,7.4,6.6,7.3,5.2,4.5,3.3,3.3
17020,1462069,Chelsea,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,4830,6010,7398,8102,8237,10834,11625,11537,12566,11972,13416,10733,10415,14880,15863,16519,18508,20352,19268,18630,17447,22992,24312,24602,23864,22715,25256,29327,30658,33668,26344,24623,25629,5,5.8,6.6,4.1,3.6,3,2.4,3.5,3.1,2.6,3.2,2.8,3.4,3.4,2.7,2.7,3.3,2.5,3.6,6.6,4.9,5.8,4.9
17025,1462075,Corinth,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,7481,8387,8987,9597,10023,11383,11623,11264,13154,14372,17109,17390,18964,19821,21176,21074,21130,21354,22523,23728,26782,29198,30324,30934,31937,35531,36408,35737,36441,38356,38322,40319,39454,5.5,7.3,6.5,5.8,4.4,4.4,4,3.6,2.9,2.5,2.6,3,4.3,5.1,4.3,4.1,4.1,4.3,4.8,7.7,6.5,5.7,5.2
17030,1462095,Fairlee,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,7084,6292,7489,7292,6986,9334,10620,10868,12781,11032,11679,13330,12847,14331,14053,13926,13709,16013,13813,16521,17782,18913,19710,23695,26369,22049,23100,24519,27684,28466,31281,30860,32704,2.9,4.1,3.5,3,2.5,2.5,2.1,1.6,1.5,1.2,1.6,2.2,1.9,2,1.8,1.8,1.8,1.9,2.1,2.3,2.2,2.2,2
17035,1462158,Newbury,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,7076,7118,8566,9227,8912,8478,9358,8829,9882,10443,12098,12173,13226,12623,13091,15355,15905,14996,15248,16029,16522,16694,17447,19092,19340,18322,19569,20881,21509,23109,26032,26665,26938,8.4,11.6,11.2,8.8,11.4,7.3,6.9,6.8,5.9,4.9,4.8,5.7,6,7.9,5.8,5.4,5.2,6.2,7.1,9.1,8.8,7.8,4.9
17040,1462167,Orange,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,7484,8586,8768,10269,11252,12501,14641,15003,16584,18014,18498,20602,21659,21769,21400,23415,26106,32349,29773,27980,25414,27019,29366,33057,33775,35065,36817,41535,44717,44410,44215,50934,54667,3.7,5.7,6.4,4.8,2.8,4,3.7,3.9,2.4,2.3,2,2.1,2,1.8,1.7,2.2,2.6,2.9,2.8,4.7,4.1,4.2,3.6
17045,1462182,Randolph,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,3785,5190,5388,5622,6041,5132,6674,5772,5006,5754,7377,9126,10179,11812,11059,13960,12199,11838,13120,12507,12519,15191,15587,14062,17704,22541,27506,27735,24887,27037,26488,28683,29628,4.2,5.9,5.3,5.8,4.8,5.3,5.9,5.4,5.2,6.3,2.8,3.4,3.6,4.3,3.2,3.2,3.3,4.2,5.4,6.7,8,6.4,4
17050,1462220,Strafford,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,8318,8589,9261,9933,10883,11600,12230,12810,13402,14851,15942,15897,16706,17340,18351,18587,18818,18944,20100,20625,21205,21926,23461,25310,26238,27655,29137,29070,29875,31143,33168,34007,34571,7,9.9,9.8,7.7,6.7,5.8,7.1,5.3,4.2,3.5,3.1,3.5,4.3,5.2,3.9,3.6,4.1,4.9,5.1,7.8,7.3,6.4,5.9
17055,1462226,Thetford,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,7431,8206,9223,10957,10596,10653,14247,14754,14513,15912,19041,19582,18207,16602,16163,19318,19800,22559,22886,20573,21167,23891,23858,25386,24788,25540,26995,27396,35619,32072,36816,32424,32292,3.6,6.2,8.7,6.8,5.7,4.3,4.7,3.7,3.2,4.8,3,3.4,4.5,4.6,4.3,3.2,3.5,3.6,4.3,7.1,6.1,6.2,5.7
17060,1462228,Topsham,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,4415,,,,,,,,,,,,,,,,,,,,,,,17039,17229,18778,18570,18354,18802,20751,21396,20946,19761,1.6,3.4,0.9,0.8,0.8,0.7,0.7,1.3,0.4,0.8,1.8,3.6,1.9,1.9,1.9,7.1,11.6,10.1,14.6,13.8,8.9,3.7,3.8
17065,1462231,Tunbridge,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,8434,9317,11585,11113,10657,11823,14222,13953,15157,15194,15166,16728,14762,16719,18406,16111,16266,15702,16770,17576,17968,18540,19695,19909,21970,22976,24441,27041,28492,30666,32727,32421,34359,3.1,4.7,5.3,5.9,4.2,3.8,3.8,3.3,3.4,2.6,2.3,2.5,3.3,3.6,3,3.1,3.1,3.3,3.8,6.4,5.9,5.3,4.4
17070,1462235,Vershire,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,,5505,6199,,,5228,6781,7684,8652,9671,10394,9804,11143,12574,14531,12083,12766,11349,12745,14961,14732,15704,15360,16998,18246,22932,20348,22231,22379,22721,22746,24284,22948,1.7,1.1,1.1,1.7,1.1,1.5,1.4,0.9,0.9,3,5.5,6.9,8.4,10.7,7.6,5.1,2,3.2,3.9,3.3,2.5,3,0
17075,1462243,Washington,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,7798,8612,8808,9500,10414,11187,12295,11118,12040,12918,14640,15105,15397,17215,16771,16193,16614,16955,17390,18528,18592,19562,20341,22015,22762,22820,24534,26331,27964,29636,30736,31445,31144,2.9,5.9,4.1,3.9,2.6,3.4,3.6,2.4,2.1,1.9,2.5,2.9,3.8,3.9,3,2.9,3.5,3.6,4.5,7.8,7.4,6.4,5.1
17080,1462249,West Fairlee,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,6128,6536,8521,9048,10441,11689,11220,11599,13040,15132,17698,17748,15922,15349,15568,15020,16463,15598,16120,18464,19881,19536,20599,21387,24768,24512,24812,25049,28163,27942,28334,28380,27052,4.2,6.5,4.7,4,4.1,4.9,3.8,3.6,2.2,2.2,2.3,2.7,2.1,2.6,2.7,3,3.8,3.7,4.3,5.7,5.7,4.8,4.4
17085,1462262,Williamstown,t,14720,15120,15320,19000,18200,18520,19280,19840,20120,21480,22400,22840,23800,24480,24840,25000,30160,31400,32320,32760,34800,35200,36200,36720,35880,19840,22400,26080,36320,37440,20840,23520,27400,38160,39320,22120,24960,29080,40480,41720,24160,27320,31800,44280,45640,24320,27480,32000,44560,45920,26120,29520,34360,47840,49320,25520,28840,33560,46720,48160,22360,31400,37600,46840,66600,8749,9194,9635,10704,11678,12276,13034,13786,14053,14216,15151,16458,16957,17548,18587,18835,19667,20322,21233,21945,22761,23255,25297,25767,26046,28599,27508,28647,29572,31168,31879,32915,34228,11,17,15.8,13.5,11.9,12.2,13.3,12,9.3,9.2,6.3,7.5,9.7,10.2,7.7,7.6,7.6,8.9,9.3,14.1,12.6,13.6,12.5
19005,1462024,Albany,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,6108,6751,8414,8584,8580,9369,10809,11174,12052,12100,14629,15417,16032,16723,16549,16522,15222,15664,16894,18586,17974,20656,19603,20365,20706,21117,23925,25538,25269,26027,27847,28637,27514,6.7,10.1,8.7,8.7,8.7,8.4,8.9,8,7.2,6,3,2.6,3.4,2.7,2.1,3.3,4.5,4.4,5,5.9,5.7,5.1,5.8
19010,1462037,Barton,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,5974,6246,6667,6997,7538,7891,8276,9415,10579,10869,11968,14237,14571,16452,18869,18512,16152,16802,17720,17851,18154,19714,21242,21538,22496,22324,23714,22794,22823,25243,27768,29410,27768,7.3,10.5,11.4,11.9,9.4,8.1,8.2,7.9,5.7,6,2.8,3.6,4.5,5.3,3.9,5.4,5.1,5.2,4.8,6.8,6.3,6.2,5.6
19015,1462056,Brownington,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,8673,9400,9941,10700,11905,11685,12375,12683,13602,14387,14945,15245,16590,18350,18476,18343,19059,20304,20917,21575,22508,23004,24017,25113,26472,27910,29727,30416,32005,33538,35518,37224,38596,6.2,7.4,7.7,6.7,6,5.6,6,5.7,5.3,4.7,2.9,3.7,4.3,5.1,4.5,3.8,3.6,4,4.3,7.2,6.8,6.3,5.3
19020,1462067,Charlestown,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,12638,14381,13280,14981,16013,16812,16013,16212,17641,18861,20961,21308,20112,20677,21206,20990,22680,23655,27524,31394,31357,30690,31269,35434,40989,42438,40976,39774,45939,41757,41300,43977,45955,11.1,12,18.8,13.6,19.2,22.7,20.7,24.4,24.1,22.9,18.2,21.7,16.7,17.1,17.5,13.2,16.3,19,22.2,14,20.5,22.6,29
19025,1462077,Coventry,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,8662,9586,10554,10993,12392,13102,14377,15593,16061,17445,16439,16774,17677,19762,26107,31037,23687,26205,23736,25090,25877,26906,26584,27478,28942,29244,31458,31302,31654,33449,35069,36979,38348,1.7,2.5,1.8,1.4,1,1.1,1.1,1.1,0.7,1,1.6,1.8,1.9,2.1,1.9,1.8,1.8,2.1,2.1,3.2,3.4,2.7,2.3
19030,1462078,Craftsbury,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,4392,4922,4878,5271,5283,6318,6998,7029,8797,8984,9762,9458,10078,11437,12126,12511,13778,13855,15382,15643,17105,17350,15886,19039,21338,19869,18227,20507,21656,23333,23339,23908,24061,1.8,1.4,1.1,1.3,0.8,0.8,1.1,1.3,1.1,1.7,2.3,2.8,3.2,3,2.7,3,3.8,3.1,3.4,7.3,5.9,5.5,4
19035,1462081,Derby,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,7782,8862,10244,11294,10927,11440,12375,12377,12446,14049,12768,14289,14837,15334,15630,15942,16822,17632,18027,18510,20296,21567,22897,25698,27158,27892,24082,26396,27326,29588,29150,28930,30103,4.8,8,9.7,6.2,5.5,5,5.6,3.8,2.4,2.2,2.2,2.9,3.3,3.9,3.2,2.8,2.9,3.5,3.5,6,6.5,4.6,4
19040,1462103,Glover,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,,,,,10123,10699,9602,8829,10519,14114,14679,14560,19174,20150,18151,15440,14738,13985,13463,12782,15714,15087,16527,18452,19139,17896,20370,21209,21185,24066,23716,25004,25003,2.8,5.3,8,7.7,5.4,3.8,3.1,4.5,1.9,2.4,2.1,2.5,3,3.3,2.5,2,1.7,2.5,2.2,5.1,5.1,2.6,3.8
19045,1462109,Greensboro,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,6045,6806,7215,7925,8237,8551,9724,10536,11851,12858,14085,15075,14347,13795,14625,15841,16273,18046,19294,19568,20079,21334,22567,22754,23076,24442,24556,25472,28268,29971,30916,31893,31148,4.2,6.2,6.4,4.4,2.8,2.8,3.6,3.9,1.8,2.6,2.3,2.2,2.7,3.1,2.5,2.8,2.8,3.1,3.9,7.6,6.7,6.5,5.2
